contig,start,end,coverage
chr1,63600001,63700000,1.8251566143706035
chr1,63700001,63800000,3.159073378071203
chr1,63800001,63900000,0.0
chr1,63900001,64000000,6.583331988564659
chr1,64000001,64100000,3.7761767755900095
chr1,64100001,64200000,5.564892423748612
chr1,64200001,64300000,6.171122057084409
chr1,64300001,64400000,5.891581225095135
chr1,64400001,64500000,13.291116990079123
chr1,64500001,64600000,0.0
chr1,64600001,64700000,0.0
chr1,64700001,64800000,2.776037566658325
chr1,64800001,64900000,2.6143276090029035
chr1,64900001,65000000,4.691092036435508
chr1,65000001,65100000,10.176902818173394
chr1,65100001,65200000,8.699530435703148
chr1,65200001,65300000,49.803348961014514
chr1,65300001,65400000,7550.037169079311
chr1,65400001,65500000,9.150891700546053
chr1,65500001,65600000,6.7938792414566915
chr1,65600001,65700000,8.58074496750848
chr1,65700001,65800000,0.0
chr1,65800001,65900000,17.434412936790988
chr1,65900001,66000000,19.847840828004113
chr1,66000001,66100000,10.009522030386432
chr1,66100001,66200000,4.265676046345461
chr1,66200001,66300000,11.030961649896394
chr1,66300001,66400000,12.456947905837659
chr1,66400001,66500000,7.216656916726601
chr1,66500001,66600000,3.810460655331077
chr1,66600001,66700000,4.8394940987860195
chr1,66700001,66800000,0.0
chr1,66800001,66900000,6.429475610090164
chr1,66900001,67000000,1.1767494401901128
chr1,67000001,67100000,8.489423968789648
chr1,67100001,67200000,10.659232354061313
chr1,67200001,67300000,0.0
chr1,67300001,67400000,11.794303903651098
chr1,67400001,67500000,2.9452502786417227
chr1,67500001,67600000,10.857508812012155
chr1,67600001,67700000,14.17391373478525
chr1,67700001,67800000,5.844827718304606
chr1,67800001,67900000,11.625311964616593
chr1,67900001,68000000,0.0
chr1,68000001,68100000,4.186172919085898
chr1,68100001,68200000,1.508176334048727
chr1,68200001,68300000,13.756889441343123
chr1,68300001,68400000,3.9960498074639226
chr1,68400001,68500000,11.811260886194507
chr1,68500001,68600000,0.0
chr1,68600001,68700000,4.088933943039946
chr1,68700001,68800000,4.838994106675105
chr1,68800001,68900000,8.053320656360443
chr1,68900001,69000000,6.184608850912702
chr1,69000001,69100000,9.658130636340326
chr1,69100001,69200000,14.006739723207623
chr1,69200001,69300000,8.501270142081312
chr1,69300001,69400000,7.083921377885694
chr1,69400001,69500000,9.488443691975442
chr1,69500001,69600000,7.021599423044822
chr1,69600001,69700000,11.630357339295749
chr1,69700001,69800000,3.2634096949621982
chr1,69800001,69900000,0.0
chr1,69900001,70000000,0.0
chr1,70000001,70100000,6.011970480681026
chr1,70100001,70200000,4.515307908631676
chr1,70200001,70300000,0.0
chr1,70300001,70400000,32.08529238155678
chr1,70400001,70500000,4.059602374326107
chr1,70500001,70600000,12.81619870249478
chr1,70600001,70700000,4.995649218110661
chr1,70700001,70800000,4.361158634438302
chr1,70800001,70900000,23.78017416524473
chr1,70900001,71000000,0.0
chr1,71000001,71100000,8.394219236091999
chr1,71100001,71200000,11.041287485050649
chr1,71200001,71300000,4.1364270281912106
chr1,71300001,71400000,6.643353598289405
chr1,71400001,71500000,7.815687371564856
chr1,71500001,71600000,11.395256851770764
chr1,71600001,71700000,16.67983851601146
chr1,71700001,71800000,11.668445624221421
chr1,71800001,71900000,9.984226487133416
chr1,71900001,72000000,0.0
chr1,72000001,72100000,3.301882250185902
chr1,72100001,72200000,4.750368288257781
chr1,72200001,72300000,5.247999018744112
chr1,72300001,72400000,15.050339900762289
chr1,72400001,72500000,5.769776107339228
chr1,72500001,72600000,8.894798918113175
chr1,72600001,72700000,13.50187813877682
chr1,72700001,72800000,0.0
chr1,72800001,72900000,12.640112438032507
chr1,72900001,73000000,6.192969060626517
chr1,73000001,73100000,0.0
chr1,73100001,73200000,1.93961160841682
chr1,73200001,73300000,4.200679472025779
chr1,73300001,73400000,3.977421838609695
chr1,73400001,73500000,1.8171936808733256
